business_id,name,city,state,categories,stars,review_count
wu9X1NOPhKKl8lgZ3vDpsA,NOCHI Cafe by Gracious,New Orleans,LA,"Food, Coffee & Tea, Bagels, Sandwiches, Restaurants, Breakfast & Brunch, Bakeries",4.5,13
csq9VYVCD49otyOurg2vFg,The Garfield Eatery & Coffee,Indianapolis,IN,"Salad, Soup, Coffee & Tea, Restaurants, Food, Cafes, Breakfast & Brunch, Comfort Food",4.0,64
joCDK7kg-03uo4rZK5X0_A,Cherry Coffee Roasters,New Orleans,LA,"Food, Coffee & Tea, Cafes, Juice Bars & Smoothies, Coffee Roasteries, Restaurants, Breakfast & Brunch",4.5,127
DZA9julJtjX0ZsdE4JcEhg,Denny's,Ruskin,FL,"American (Traditional), Breakfast & Brunch, Restaurants, Diners",2.5,59
FvkSgBooMT5kfgXbU4FE9w,Jack's Burger Shack,St Albert,AB,"Burgers, Restaurants",4.5,117
jnJ1HKLavj9c917PGleRsg,State Street Steak & Seafood,Doylestown,PA,"Bars, Seafood, Nightlife, Steakhouses, Cocktail Bars, Restaurants",3.5,38
sz5SMsTOTAshdfsaK98-TA,Jane At The Marketplace,Goleta,CA,"Pizza, Wine Bars, Restaurants, Venues & Event Spaces, Sandwiches, Cocktail Bars, American (New), Event Planning & Services, Burgers, Bars, Nightlife, Beer Bar",4.0,291
QQGyPctWtd9WOZnMKUChUQ,McMenamin's Tavern,Philadelphia,PA,"Restaurants, Pubs, American (New), Bars, Nightlife",4.0,224
tUtQic1R0uYoJ09xzpNsOA,Rockstone Pizzeria & Pub,Indianapolis,IN,"Bars, Nightlife, Restaurants, Pubs, Gluten-Free, Pizza",4.0,56
eyNbnEMvQ4LpUar27N_2XQ,Yonny's,Philadelphia,PA,"Diners, Restaurants",4.0,11
xWxn5wmpSNUVKvyTuVdVJg,Beefsteak,Philadelphia,PA,"Restaurants, American (New), Vegetarian, Sandwiches, Fast Food",4.0,27
vsM7RsJNrP6ukSgy1Ew5xA,McDonald's,Alton,IL,"Coffee & Tea, Burgers, Food, Fast Food, Restaurants",1.5,16
hnjYcJvTHnQWd_z5w4GTdQ,Golden Taste Restaurant,Edmonton,AB,"Restaurants, Chinese",2.5,18
WJ_YtAWCo7_BZHm2wdxSqQ,Lawncrest Family Restaurant,Philadelphia,PA,"Breakfast & Brunch, Restaurants",2.0,6
lzHSGMLIB5cHaWlNgH34sQ,Georgine's Jr,Levittown,PA,"Pizza, Sandwiches, Restaurants, American (New)",3.0,31
YYkK79Ym3lEKHW5MfNBkVg,Crazy Bowls & Wraps,Florissant,MO,"Specialty Food, Food, Wraps, Restaurants, Salad",3.5,23
NGK31ST2C3sT1uwNtAeFdw,McDonald's,Bensalem,PA,"Restaurants, Coffee & Tea, Burgers, Fast Food, Food",4.0,5
7rtbIYXGSFdZeKbIaif1vQ,Camille's Sidewalk Cafe,Saint Louis,MO,"Sandwiches, Restaurants, Fast Food, Cafes",3.0,50
aUZO-5L6goTb8PkaDNv1lg,Jimmy's BBQ,Malvern,PA,"Restaurants, Barbeque, Event Planning & Services, Caterers",4.0,259
wPQWqLxY6t3-yRBNPPAmkQ,Shallos Antique Restaurant & Brewhouse,Indianapolis,IN,"American (Traditional), Nightlife, Steakhouses, Beer Bar, Restaurants, Bars",4.0,248
97SR7RQPL02t5J41UcZ4SQ,Pat's Pizzeria,Philadelphia,PA,"Pizza, Restaurants, Seafood",2.5,43
U1Gc3wKN5viu_e68KJVOdQ,Wingman Rodeo - Milpas Street,Santa Barbara,CA,"Salad, Restaurants, Vegetarian, Chicken Shop, Chicken Wings, Sandwiches, Nightlife",4.0,147
kKzKpNLm74kGC9UP4lVRdg,Baby Boss Pizza and Grill,Philadelphia,PA,"Italian, Restaurants, Mexican, Pizza",3.0,17
JZ3vxABa1FgATcgJl1PeNA,Bukhara Restaurant & Tandoori Grill,Burlington,NJ,"Food, Restaurants, Butcher, Indian, Pizza, Halal, Buffets, Pakistani",4.5,85
NXTzGsy-lgu8hel0g0aTxQ,Vashti West Indian Restaurant,Saint Petersburg,FL,"Restaurants, Indian, Trinidadian, Caribbean",4.0,37
hKrDe4ZgqFnizbZIM5APWw,Vinces Pizza - Yardley,Yardley,PA,"Italian, Pizza, Restaurants, Soup",3.5,64
Wv7QMgkWGfVJn1anWYa13w,Giordano's,Greenwood,IN,"Restaurants, Pizza, Italian, Salad",4.0,101
aAslC0l5mZB8oJNbld0byA,McGlynns Pub,Newark,DE,"American (Traditional), Nightlife, Restaurants, Sports Bars, Bars, Pubs, Beer Bar",3.0,48
VGzkEiZz7gqK_SYW86GlaA,Meet Noodles,Nashville,TN,"Noodles, Restaurants, Szechuan, Chinese, Juice Bars & Smoothies, Dim Sum, Food",4.5,320
7B5QRpyn5t3T8KnAvqcsXQ,50/Fifty Kitchen,St. Louis,MO,"Vegetarian, American (New), Vegan, Restaurants",3.5,16
x39G7-aTCVh-972fgogKtA,Old City Coffee,Philadelphia,PA,"Food, Coffee & Tea, Cafes, Restaurants, Coffee Roasteries",4.0,239
VgMnnozrgLO1biDNP5ZCUQ,Market Salamander Grille,Palm Harbor,FL,"American (Traditional), Restaurants, Breakfast & Brunch, American (New)",3.0,26
pyM8MRVXKDRyhM7tu-3P1A,KFC,Philadelphia,PA,"Chicken Shop, Restaurants, Fast Food, Chicken Wings",2.0,21
W98eTIadsqjLWZD9pCGwhw,Green Leaf's & Bananas,Indianapolis,IN,"Restaurants, Burgers, Sandwiches, American (Traditional), Food, Juice Bars & Smoothies, American (New)",3.0,36
00FlwcHcngPcmMHzUnXetA,The Authentique,Nashville,TN,"Nightlife, Beer Bar, Bars, Wine Bars, French, Restaurants",4.5,5
Db-zoswXyyBz7CjXW12Dtg,Jamrock Kitchen,Philadelphia,PA,"Soup, Restaurants, Caribbean",3.5,5
Br37ifeGL9K3Yt2skPiLjw,Boot & Saddle,Philadelphia,PA,"Music Venues, Arts & Entertainment, Nightlife, Bars, Restaurants",4.0,102
Eqi2V_B5Ay-6dUT45sqNGg,Sonic Drive-In,Camby,IN,"Food, Burgers, Restaurants, Ice Cream & Frozen Yogurt, Fast Food",2.5,41
1b5mnK8bMnnju_cvU65GqQ,Biscuit Love: Gulch,Nashville,TN,"Burgers, American (Traditional), Breakfast & Brunch, Restaurants, Southern",4.0,4207
cOggxBCgFySY-BwbEZJntw,101 Bridge,Phoenixville,PA,"Restaurants, American (New)",2.0,12
rDy9qZZEq-mbKExVQNTaqQ,Toscana to Go,Wilmington,DE,"Restaurants, Italian",3.0,21
Og0qaX2JHGvmRPAgNiabbw,Santorini Greek Restaurant Gyros and Subs,Smyrna,TN,"Mediterranean, Greek, Restaurants",4.5,25
eIhEI_vIxj88ldlkw0W_7w,Mike and Emma's Sandwich Shop,Folsom,PA,"Restaurants, Sandwiches",4.5,65
Q5ZqvZqTjygg9OLjiemrnQ,Gioia's Deli,Saint Louis,MO,"Salad, Delis, Sandwiches, Restaurants",4.5,39
DXsz-2d3gwQ9lQP0JVm-Ig,Thai Together,Sherwood Park,AB,"Thai, Restaurants",4.5,32
GZhazOU_Jk6ARf-5W8VNVw,Philly Steak City,Tampa,FL,"Halal, Restaurants",3.5,8
0rAVHcF4IzUiS678r-4yhA,Arby's,Indianapolis,IN,"Restaurants, Fast Food, Sandwiches",4.0,5
qDEcJ48kXdWxQGZefgG94w,Xun Yu Si Kao,Philadelphia,PA,"Chinese, Seafood, Hot Pot, Restaurants",4.0,114
8RuoB-7s1mlOX4oJwLJ9Yg,Island Life Yoga & Nutrition,St. Louis,MO,"Yoga, Active Life, Food, Specialty Food, Fitness & Instruction, Restaurants, Health Markets, Trainers",4.5,8
X3EnqzHK5ykE-biXkFgjPA,Planet Grilled Cheese - Westshore Plaza Mall -,Tampa,FL,"American (New), Food, American (Traditional), Juice Bars & Smoothies, Sandwiches, Fast Food, Food Trucks, Burgers, Restaurants",4.5,36
JQHwaJYxrpMMEfNxxLOKrw,Horseshoe Lounge & Restaurant,Collinsville,IL,"Restaurants, American (Traditional), Burgers",3.5,24
AaRpbFg8-dazKyKmoh65tQ,Goodfellas Steaks & Subs,Wilmington,DE,"Cheesesteaks, Restaurants, Sandwiches",3.5,23
bngZLOFrZzC6ULFYRQElFw,IHOP,Cherry Hill,NJ,"Breakfast & Brunch, Restaurants, Diners, American (Traditional), American (New), Burgers",2.5,46
kURPPbhrJ2j3MtpD66HR3Q,Amelia Grey's Cafe & Catering,Tucson,AZ,"Coffee & Tea, Cafes, Food, Restaurants, Bakeries",3.5,27
Rt4KE1qP7czqcgnqLRspDg,Taco Bell,South Pasadena,FL,"Restaurants, Tacos, Mexican, Fast Food, Breakfast & Brunch, Tex-Mex",1.5,29
G2797W9QRLfhuV8KUdfSwA,Caspian Grille,Lafayette Hill,PA,"Mediterranean, Middle Eastern, Persian/Iranian, Restaurants",4.5,113
P9OZ5XLVh_ROTpSX4siTMg,Drunken Koi Sushi Lounge,Eagle,ID,"Nightlife, Lounges, Restaurants, Sushi Bars, Bars",4.5,5
uiHQEL5RQHSbZhSQDnGW4Q,Moontown Brewing Company,Whitestown,IN,"Brewpubs, Food, Event Planning & Services, Breweries, Beer, Wine & Spirits, American (Traditional), Venues & Event Spaces, Barbeque, Restaurants",4.5,249
7bp2pTulPivio_Lx2FBdDw,Arirang Korean Cuisine,Cherry Hill,NJ,"Restaurants, Korean, Asian Fusion",3.5,5
BBBT3Mogjo3hPPA0de--Dw,Le Café,Isla Vista,CA,"French, Coffee & Tea, Food, Restaurants, Breakfast & Brunch",2.5,10
Wtj7-BxmYuqfsoH4bZ8GHQ,Taco Bell,Springfield,PA,"Restaurants, Fast Food, Tex-Mex, Mexican, Tacos",1.5,26
qE0vk2A3qD088ZafPZZdJQ,Piccolo Trattoria,Langhorne,PA,"Pizza, Restaurants, Italian",3.5,27
G8XDoxprMm9zqBDt6XhFCA,Bai Wei,Fenton,MO,"Dim Sum, Japanese, Restaurants, Chinese",3.0,30
KWIapYSSHxfZ1NQFpV2S9g,2Schae Cafe,Saint Louis,MO,"Coffee & Tea, Breakfast & Brunch, American (Traditional), Sandwiches, Food, Internet Cafes, Restaurants",4.5,304
ZEy6EnNdkgcE-35Jf2SUog,Ted Brennan's Decatur,New Orleans,LA,"Breakfast & Brunch, French, Cajun/Creole, Restaurants",4.0,24
pcCEUMSvRHeW-2OttkaFgg,Baja Fresh Mexican Grill,Abington,PA,"Restaurants, Mexican",3.5,6
l_Ve7TDkIR-e9O5wG0TNjw,Attilios Pizza & Pasta,Pitman,NJ,"Pasta Shops, Sandwiches, Pizza, Specialty Food, Desserts, Italian, Food Delivery Services, Food, Restaurants",3.5,15
MNGOFxIYw0UbHDyosLrT8Q,Nikkei Peruvian Japanese Cuisine,Lutz,FL,"Peruvian, Restaurants, Japanese",4.5,15
NlUZin5Vn7CHwdIdlfX8RQ,Los Betos,Tucson,AZ,"Nightlife, Restaurants, Bars, Beer Bar, Mexican",2.5,35
uxCqDFC0B0SaOnL4DMEhUg,Indian Grill,Montgomeryville,PA,"Indian, Vegetarian, Bakeries, Restaurants, Custom Cakes, Food, Event Planning & Services, Venues & Event Spaces",3.5,63
lzedq7Zh55nISP3z8RAw5g,Post Commons,Alton,IL,"Event Planning & Services, Venues & Event Spaces, Breakfast & Brunch, Coffee & Tea, Shared Office Spaces, American (Traditional), Food, Real Estate, Restaurants, Home Services",4.5,59
rVI0pdB3s04GtIyYVZej6w,Saladworks,West Berlin,NJ,"Soup, Vegetarian, Restaurants, Salad",2.0,7
6Ps1_xpjEW9EkbqL5sxVpw,Waterlillies,Lahaska,PA,"Restaurants, Italian, American (Traditional)",3.5,10
oVMf5FvsD7_HmBc3B62Zxw,McDonald's,St. Petersburg,FL,"Coffee & Tea, Food, Fast Food, Burgers, Restaurants",1.5,53
35gzY5sCu_HYm5O0Aw6x0w,Taqueria Oaxaca Indy,Indianapolis,IN,"Restaurants, Food Trucks, Mexican, Food",4.5,6
B9Z3i-n9y9FfMU3CQxtThA,Sketch Burger,Philadelphia,PA,"Restaurants, Burgers",4.0,534
5tq8E5TtZi1eq3EbP42aWw,Wawa,Springfield,PA,"Food, Delis, Coffee & Tea, Restaurants, Convenience Stores, Sandwiches",4.0,5
n6LoKPdMBVhG_d8DbnuR_A,Tip Top Food & Spirits,Saint Louis,MO,"Restaurants, Dive Bars, American (Traditional), Bars, Nightlife",4.0,12
0Z8ps_OfcR9eJaV2JtxigA,Square One Coffee,Philadelphia,PA,"Coffee & Tea, Food, Cafes, Restaurants",4.0,217
PmMUy5DMa-j5MFa5SzHe0w,Szechuan Garden,Edmonton,AB,"Chinese, Restaurants",2.5,12
Y0I8efE0ryP1--p4NK_rbA,Margaritas Mexican Restaurant,Collegeville,PA,"Restaurants, Nightlife, Bars, Mexican",3.0,227
rb5GtRPX0B0z8-Dy1EB7BQ,Brown Shuga Soul Food,Boise,ID,"Restaurants, Soul Food, Food Stands",3.5,18
nygJ4mY0glpdWGv_Hmp6Dg,Joe's Crab Shack,Nashville,TN,"American (Traditional), Seafood, Gluten-Free, Restaurants",3.0,192
MCSyG3ndsNFJN-F9MQWM0A,The Foodery Chestnut Hill,Philadelphia,PA,"Nightlife, Restaurants, Sandwiches, Beer Bar, Bars, Food, Beer, Wine & Spirits",4.0,30
JxV7r92Upwo3PyysqFW51Q,Pluckerz Wing Bar,Nashville,TN,"Restaurants, Hookah Bars, Bars, Nightlife, Chicken Wings",2.5,16
HHD86HwgGB8oHlc04VT1VQ,Osteria Bar & Kitchen,Tampa,FL,"Event Planning & Services, Italian, Cocktail Bars, Nightlife, Restaurants, Bars, Venues & Event Spaces",4.0,307
OhwO9B36viYBAW4ImMoTCA,McCormick & Schmick's Seafood & Steaks,Des Peres,MO,"Nightlife, Bars, Seafood, Restaurants, Wine Bars, American (Traditional), Steakhouses",3.0,154
ck0PpuchJLrKdxW5xND1lg,Rachel's Little Cafe,Tucson,AZ,"Cafes, Comfort Food, Breakfast & Brunch, Southern, Restaurants",3.5,13
uxwJa1dWdiwUx5WxdQhl8A,Wu's Bistro,Marlton,NJ,"Restaurants, Asian Fusion",3.0,20
m7t75KdwXR9GAyvRvppk0Q,Applebee's Grill + Bar,Arnold,MO,"Restaurants, American (Traditional), Nightlife, Steakhouses, Sports Bars, Bars, Burgers, Chicken Wings",3.0,31
D16LyrKmQ0Cs8NQQkFZD6A,Fountain Grill - Safety Harbor Resort and Spa,Safety Harbor,FL,"Mediterranean, Restaurants",3.0,32
oHvEgLH6pAkcrPmeR1l3UQ,Retreat Gastropub,Saint Louis,MO,"American (New), Bars, Nightlife, Gastropubs, Cocktail Bars, Restaurants",4.5,670
isRg8RrE1iIv1ks27A1FuA,Wood Fired Pizza Wine Bar,Tampa,FL,"Nightlife, Food, Restaurants, Wine Bars, Bars, Salad, Italian, Desserts, Pizza",4.0,329
xCZSv8GlPmQHx5X_k8qxdw,Prospectors Bar & Grille,Prospect Park,PA,"American (Traditional), Nightlife, Bars, Restaurants",3.0,5
2RJ_OHtFUlaq1oMDJCjtUw,Taco Bell,Tucson,AZ,"Fast Food, Mexican, Tex-Mex, Tacos, Breakfast & Brunch, Restaurants",1.5,16
qMPmxv3SjTlb0tAR9PoXSA,On The Border Mexican Grill & Cantina,Exton,PA,"Mexican, Tex-Mex, Restaurants",3.0,131
Kz8fV4tLl8HlPpoDYVsmCQ,Taqueria El Dolar,Nashville,TN,"Tacos, Fast Food, Food Stands, Food, Mexican, Food Trucks, Restaurants",5.0,20
A8iy-bV6taBloWc-1PfSKQ,Chicago Style Gyros,Goodlettsville,TN,"Restaurants, Greek, Halal",3.5,31
vpfy4_N1PozCkvk2WDE_RQ,The Abbaye,Philadelphia,PA,"Restaurants, Bars, American (Traditional), Nightlife",4.0,306
a-M_2iW15qEfHYX6KyAiaw,Viva la Fiesta,Edwardsville,IL,"Nightlife, Restaurants, Mexican, Event Planning & Services, Bars, Caterers, Cocktail Bars",3.5,19
-VqWVmXzLJJqVtRXAx_CxQ,Savor Saigon,Levittown,PA,"Vietnamese, Restaurants",4.0,5
1ndNhi-LKtH7qpFnW3OSvw,Havana Blue Sports Bar & Restaurant,Tampa,FL,"Latin American, Cuban, Restaurants",2.0,5
cC1eoK-OmqW_htuOLjMdJA,Bellacino's Pizza & Grinders,Arnold,MO,"Sandwiches, Restaurants, Burgers, Pizza",4.0,32
IDp8PurNbbIyeqTWbf6SSA,La Mia Pizza & Chicken,Nashville,TN,"Chicken Shop, Chicken Wings, Restaurants, Pizza, Sandwiches",2.5,6
HyHU14RX9PYZevOk_uXNBw,Asia House,Barrington,NJ,"Chinese, Restaurants, Sushi Bars",4.0,16
1hUdXlgGBkuLevaPHTGeHA,Baba Xavi,St. Louis,MO,"Restaurants, Indian",5.0,22
8GxPIp7EKyt-Es_eeWTHSQ,I Got Crabs N Some,Glassboro,NJ,"Seafood, Restaurants",3.5,7
-FIYPnxsg3kuHXx46zY18w,Denny's,Tampa,FL,"Breakfast & Brunch, American (New), Restaurants, American (Traditional), Diners",2.0,50
7HOquuD846z4wvhdEEWhDg,White Castle,Saint Louis,MO,"Fast Food, Burgers, Restaurants",2.0,21
aFtKNDO9UVFi_0sFlw6Qcw,Big Dicks BBQ,Fenton,MO,"Food, Event Planning & Services, Caterers, Street Vendors, Barbeque, Restaurants, Food Trucks",4.0,5
EvImrqBh6vad8AxN6KxJ3g,Poppy's Coffee House Restaurant,Aston,PA,"Breakfast & Brunch, Food, Coffee & Tea, Sandwiches, Restaurants",4.5,44
0OQ-y2IQyay7ZCTMaQLYew,Panda Express,Edmonton,AB,"Chinese, Restaurants, Fast Food",3.5,26
UmBShc01EQd7oasT1mGbeg,Penn Station East Coast Subs,Saint Louis,MO,"Restaurants, Sandwiches, Delis",3.0,16
HUvd-1wcHrVftpX6OjiN-A,Sheung Garden,Perkasie,PA,"Restaurants, Chinese",3.5,11
qAWGiUXtlA_ddhuVV5KowA,A & N Diner & Family Restaurant,Sellersville,PA,"Restaurants, Diners",3.5,26
RKDnuTw1lJw1Ja-0Xx8aXw,Mother of Macros Meal Prep,Sparks,NV,"Food Delivery Services, Food, Specialty Food, Gluten-Free, Restaurants, Cupcakes",5.0,21
sSzoKdBQlU2DvNurOHxCFQ,Don Rigatoni,Tampa,FL,"Food, Restaurants, Salad, Italian, Pasta Shops, Specialty Food",4.0,106
JR-ZWGMC8bSBaz2Sj3ILMw,Cafe Preeya,Huntingdon Valley,PA,"Restaurants, French, Thai, Asian Fusion",4.0,5
EsmLhH23dDXcpK2432QZBg,Panda Garden,Boise,ID,"Japanese, Chinese, Restaurants",3.0,107
674s2focdcEvQGs_049qeQ,The Waffle Taco,Antioch,TN,"Mexican, Restaurants, Breakfast & Brunch, Tacos, Food, Cafes, Coffee & Tea",4.0,41
kEVptUKa_OUPn_50sTmoTQ,Coffee Times Drive,Tucson,AZ,"Food, Coffee & Tea, Restaurants",4.5,194
_LOzXlo5UImPz3lm1UBY_Q,Hungry Howie's Pizza & Subs,Dunedin,FL,"Restaurants, Pizza, Italian, Chicken Wings, Sandwiches",3.0,5
-jo0DZIkxfXuvcWxJP5VeA,KFC,Greenwood,IN,"Restaurants, Fast Food, Chicken Wings, Chicken Shop",1.5,39
7eaGelTgA4iY1X7RkhPBsw,Splash Juicery,Saint Albert,AB,"Juice Bars & Smoothies, Live/Raw Food, Food, Specialty Food, Fruits & Veggies, Restaurants",3.5,9
qv2Jkwp2_Gao3pO0IPqzCg,MFA Cafe,Saint Petersburg,FL,"Breakfast & Brunch, Food, Sandwiches, Coffee & Tea, American (Traditional), American (New), Restaurants",4.0,24
SK8mugK0lNcb0okR5pQ8pQ,St Yared Ethiopian Restaurant,Indianapolis,IN,"Ethiopian, Food, Restaurants, Coffee & Tea, Jewelry, Shopping, Nightlife, Bars",5.0,250
vg5yHDWWDvJZA7x_-Segtg,Sam's Grill,Wynnewood,PA,"Restaurants, American (Traditional)",2.5,21
l2SdflR7ydSWtxG2UlWA7A,Knish King,Brandon,FL,"Restaurants, Soup, Bakeries, Kosher, Hot Dogs, Wraps, Coffee & Tea, Barbeque, Food",4.5,7
SMcCozP4wjNJ8hs7ZW5tnw,Taco Bell,Tampa,FL,"Restaurants, Tex-Mex, Breakfast & Brunch, Mexican, Fast Food, Tacos",3.0,25
Qsoq2TGOe59LZy7z6KbQjA,Domino's Pizza,Santa Barbara,CA,"Restaurants, Pizza, Sandwiches, Chicken Wings",1.5,56
sM25kuQOInBfPrcQBmlLqQ,Pizza Hut,St. Albert,AB,"Restaurants, Chicken Wings, Pizza, Food Delivery Services, Italian, Food",1.5,7
OVMQ5w9Qw96OfZ0e5nZtVA,Pure Kitchen Organic Vegan,Tampa,FL,"Vegetarian, Juice Bars & Smoothies, Organic Stores, Food, Food Delivery Services, Restaurants, Vegan, Salad",5.0,130
oTyB5m3LE4jueRk9kg09IQ,Voorhees Diner,Voorhees Township,NJ,"Restaurants, Diners",2.5,221
M6uH-4MntWmkUa7qA2ekjw,Casanova Pizzeria,Boise,ID,"Pizza, Restaurants, Sandwiches",4.5,51
hyFvXaUBZXah5prGQEZALQ,Oasis Shisha Lounge,Saint Louis,MO,"Nightlife, Bars, Hookah Bars, Lounges, Arts & Entertainment, Afghan, Restaurants",4.5,8
d4t2HrweD3NgdXs-KWnUoQ,Memories Grill,Aston,PA,"American (Traditional), Restaurants",4.0,10
BIfo9AKEpC8oIwB60YAR_A,Tsuki Sushi,Philadelphia,PA,"Japanese, Restaurants, Sushi Bars",3.5,149
lsmkYSSE5ycTNGLc69h_xw,Dumplings2Go,Langhorne,PA,"Chinese, Fast Food, Restaurants, Food, Bubble Tea, Sandwiches",3.5,15
43ZZDlfzgi8Zye2OHFyq5A,Bee Burger,Philadelphia,PA,"Burgers, Cheesesteaks, Barbeque, Restaurants",2.5,7
bwh7ozWD_qk6Ebzvac4eQA,Eagle Diner,Pine Hill,NJ,"Restaurants, Diners, Desserts, Sandwiches, Food, Breakfast & Brunch",3.5,35
f4n75m71tbpnD7JlhbADvg,Jersey Mike's Subs,Des Peres,MO,"Delis, Fast Food, Sandwiches, Restaurants",4.0,30
Y-xCFPYXWd9Ig0R_ZTd9mA,Baker Street Bread Co,Philadelphia,PA,"Bakeries, Coffee & Tea, Breakfast & Brunch, Food, Restaurants",4.0,78
PjjShgqNvX5Marv-RJ1oNg,Root & Bone Indianapolis,Indianapolis,IN,"Restaurants, American (Traditional)",4.5,300
srX8-TIvpFHUGlr-K2sO9A,Johnny Rockets,Saint Louis,MO,"Burgers, Sandwiches, Diners, Restaurants, American (Traditional), Fast Food",3.0,5
u7WBOKDV5JAqV4RACM1dxg,McDonald's,Edwardsville,IL,"Coffee & Tea, Fast Food, Food, Restaurants, Burgers",1.5,24
hs2s_bOH9Rp4w4_0rhUOSg,Wendy's,Glenolden,PA,"Restaurants, Fast Food, Burgers",2.0,20
P_4nbKSE9l_YhgufqOis-w,Panera Bread,Wesley Chapel,FL,"Sandwiches, Restaurants, Soup, Salad",2.5,75
YjhB8zb8tvaBUTp5d86AYQ,M&G Cuban Cafe II,Largo,FL,"Cuban, Restaurants",4.5,31
FLq9CEy5MCKSlMuPEhumnw,Tijuana Flats - Fowler,Tampa,FL,"Mexican, Restaurants, Tex-Mex",4.0,113
O_h2eu7ygwRmBqedfMXqqg,Chick-fil-A,Downingtown,PA,"Chicken Wings, Caterers, Restaurants, Event Planning & Services, Fast Food, Chicken Shop",3.5,58
2rvRTXkBB_8b0TSQiNmr3w,Buna Cafe,Philadelphia,PA,"Restaurants, Cafes, Ethiopian",4.5,7
jM15GsyhiE6kNskyIx5ujA,Boardwalk Waffles & Ice Cream,Maplewood,MO,"Food, Ice Cream & Frozen Yogurt, Waffles, Restaurants, Desserts",4.5,141
QHHPn5-NxaSGGeHuIDVGNw,Hummingbird Caribbean Bistro Cafe,Edmonton,AB,"Restaurants, Italian, Caribbean, Sandwiches",3.0,5
iZNVXy87SXHxlK4I2eLJHQ,The Cavern,Edmonton,AB,"Cheese Shops, Food, Cafes, Nightlife, Coffee & Tea, Specialty Food, Bars, Wine Bars, Restaurants",4.5,31
J4YNKiI-NakcGbO1r5curQ,Wendy's,Woodbury Hts.,NJ,"Burgers, Restaurants, Fast Food",1.5,10
e-ZyZc24wgkKafM3pguR2w,Milkcrate Cafe,Philadelphia,PA,"Books, Mags, Music & Video, Restaurants, Vinyl Records, Food, Shopping, Breakfast & Brunch, Coffee & Tea",4.5,228
mEudf3Z2rKw-DoEbsImUCQ,Irish 31,Tampa,FL,"Irish Pub, American (Traditional), Nightlife, Irish, Sports Bars, Restaurants, Bars",4.0,146
_95ZY2UZrasSfuoDD_E1YA,Suki Hana,Newark,DE,"Japanese, Fast Food, Restaurants, Sushi Bars, Chinese",3.0,50
8E2--KcyOrJx8my51jid2w,Jet City Espresso -Seminole Heights,Tampa,FL,"Salad, Restaurants, Sandwiches, Coffee & Tea, Food",4.5,217
hUmHwBQtGg0iH-PZakQJDw,Wm Mulherin's Sons,Philadelphia,PA,"Restaurants, Tapas/Small Plates, Italian, Szechuan, Cocktail Bars, Pizza, Chinese, Bars, Nightlife",4.5,610
btRAauTB129NRK2WMHjhuQ,King Of Pizza,"Mount Holly,",NJ,"Restaurants, Pizza",3.5,26
p6ZnCgofyFZRONWQT7k8oQ,Goodcents Deli Fresh Subs,Town and Country,MO,"Restaurants, Sandwiches, Delis",3.0,20
k487vLw39Zs0aRgpnRYTfQ,Hilton Garden Inn Tucson Airport,Tucson,AZ,"American (Traditional), Hotels, Event Planning & Services, Restaurants, Hotels & Travel, Venues & Event Spaces",3.5,42
Us8A1l8qW5M4JOqyZ26x_g,China Garden Inn,Willow Grove,PA,"Sushi Bars, Restaurants, Japanese, Chinese",3.0,81
jS0ShtemLNKEyfVRZwcGaQ,Firehouse Subs,Alton,IL,"Restaurants, Sandwiches, Fast Food, Delis",4.0,12
V6ZK1RKSbIW39PpR-130Zg,Papa John's Pizza,Saint Charles,MO,"Pizza, Restaurants",2.0,14
xwyRa1tu9V3_JGHMiCg8Og,Shi Miao Dao Yunnan Rice Noodle,Philadelphia,PA,"Noodles, Restaurants, Chinese",4.0,56
Cbktlvci_z4HwdqPUW-5cg,Cafe Maspero,New Orleans,LA,"Cajun/Creole, Restaurants, Sandwiches, Seafood",3.0,873
y-B-ukhP-i4D6ZGwTl2jRg,Taco Bell,Tampa,FL,"Tex-Mex, Restaurants, Breakfast & Brunch, Fast Food, Mexican, Tacos",2.0,21
DyYh8Oxn_bKXDJki_uhfmA,Steak 'n Shake,Valley Park,MO,"Restaurants, Diners, Breakfast & Brunch, Burgers, American (New), Fast Food, Steakhouses",1.5,31
2j_DISg7fi2FCr5B2Xz9fg,Savor Restaurant,Carmel,IN,"Seafood, Sandwiches, Steakhouses, Mediterranean, Restaurants",4.0,181
84oFqFilO7wbs2iVsTy3eA,Caffe Valentino,Philadelphia,PA,"Italian, Restaurants",3.5,106
qjUhm-673ohrAgzKRLpFbA,Imo's Pizza,Granite City,IL,"Pizza, Restaurants, Italian, Sandwiches",3.0,21
0cHDa2cXCF4PZzO2krXypg,Bo Sing,Philadelphia,PA,"Sandwiches, Restaurants, Chinese, Asian Fusion",4.0,12
BerT4C0BFyrRgYzlytNe5Q,The Healthy Food Cafe,Indianapolis,IN,"American (New), Gluten-Free, Specialty Food, Sandwiches, Cafes, Restaurants, Health Markets, Juice Bars & Smoothies, Vegan, Food, Vegetarian, Food Trucks",4.0,89
Pn8fn5d95xGhEd-LADm2zw,Tacos Don Vicente,Wilmington,DE,"Mexican, Restaurants",5.0,8
zJmp_J8SUNosLxk6borpFg,The Wild Cow,Nashville,TN,"American (New), Vegan, Restaurants, Vegetarian",4.5,993
dQW4kbl2o4GCYzbPj_KA9w,GG's Restaurant,Mount Laurel,NJ,"American (New), Restaurants",4.0,13
